Entity,Code,Year,Transport (%),Electricity and heat production (%),Manufacturing industries & construction (%),Other sectors (%),Residential buildings & commercial and public services (%)
Costa Rica,CRI,1987,62.7272727272727,10.4545454545455,23.6363636363636,0,3.18181818181818
Costa Rica,CRI,1988,67.5324675324675,10.8225108225108,18.1818181818182,0,2.5974025974026
Costa Rica,CRI,1989,63.8783269961977,7.22433460076046,23.9543726235741,1.14068441064639,3.80228136882129
Costa Rica,CRI,1990,61.1538461538462,7.30769230769231,26.1538461538462,0.769230769230769,5
Costa Rica,CRI,1991,59.7826086956522,9.42028985507246,23.5507246376812,3.6231884057971,3.98550724637681
Costa Rica,CRI,1992,62.1761658031088,17.3575129533679,14.2487046632124,3.36787564766839,2.84974093264249
Costa Rica,CRI,1993,64.8293963254593,13.3858267716535,14.9606299212598,4.1994750656168,2.88713910761155
Costa Rica,CRI,1994,58.4269662921348,20.2247191011236,14.6067415730337,3.59550561797753,3.14606741573034
Costa Rica,CRI,1995,58.3333333333333,19.3693693693694,15.0900900900901,4.27927927927928,2.92792792792793
Costa Rica,CRI,1996,62.589928057554,12.4700239808153,15.5875299760192,5.2757793764988,4.07673860911271
Costa Rica,CRI,1997,65.5256723716381,7.09046454767726,17.1149144254279,5.8679706601467,4.64547677261614
Costa Rica,CRI,1998,65.0549450549451,8.13186813186813,16.7032967032967,5.71428571428571,4.61538461538462
Costa Rica,CRI,1999,67.3245614035088,2.85087719298246,17.5438596491228,6.79824561403509,5.48245614035088
Costa Rica,CRI,2000,66,1.33333333333333,19.1111111111111,9.11111111111111,4.44444444444444
Costa Rica,CRI,2001,64.5621181262729,3.86965376782077,18.3299389002037,9.16496945010183,4.07331975560081
Costa Rica,CRI,2002,69.9203187250996,3.78486055776892,14.5418326693227,7.17131474103586,4.7808764940239
Costa Rica,CRI,2003,67.4812030075188,4.32330827067669,18.0451127819549,6.57894736842105,3.7593984962406
Costa Rica,CRI,2004,72.316384180791,2.44821092278719,17.5141242937853,3.01318267419962,4.70809792843691
Costa Rica,CRI,2005,69.1176470588235,5.33088235294118,17.6470588235294,3.86029411764706,3.86029411764706
Costa Rica,CRI,2006,66.3316582914573,9.38023450586265,16.5829145728643,3.85259631490787,3.85259631490787
Costa Rica,CRI,2007,63.8680659670165,10.9445277361319,18.1409295352324,3.44827586206897,3.59820089955022
Costa Rica,CRI,2008,65.2694610778443,10.1796407185629,17.5149700598802,3.44311377245509,3.59281437125748
Costa Rica,CRI,2009,69.4968553459119,6.91823899371069,16.1949685534591,3.61635220125786,3.77358490566038
Costa Rica,CRI,2010,68.9863842662632,9.22844175491679,15.5824508320726,2.57186081694402,3.7821482602118
Costa Rica,CRI,2011,68.6390532544379,9.9112426035503,14.9408284023669,2.51479289940828,3.84615384615385
Costa Rica,CRI,2012,69.5906432748538,8.62573099415205,15.3508771929825,2.48538011695906,3.94736842105263
Costa Rica,CRI,2013,67.601683029453,11.9214586255259,14.1654978962132,2.38429172510519,3.92706872370267
Costa Rica,CRI,2014,68.6192468619247,10.7391910739191,13.6680613668061,2.78940027894003,3.90516039051604
Cote d'Ivoire,CIV,1971,36.6666666666667,22.5,29.1666666666667,4.16666666666667,7.5
Cote d'Ivoire,CIV,1972,36.2264150943396,20.7547169811321,31.6981132075472,4.15094339622642,7.54716981132076
Cote d'Ivoire,CIV,1973,33.5793357933579,29.1512915129151,26.9372693726937,3.690036900369,6.64206642066421
Cote d'Ivoire,CIV,1974,33.8078291814947,24.9110320284697,30.9608540925267,3.55871886120996,6.76156583629893
Cote d'Ivoire,CIV,1975,33.2236842105263,22.6973684210526,32.8947368421053,3.61842105263158,6.9078947368421
Cote d'Ivoire,CIV,1976,35.0574712643678,27.5862068965517,26.4367816091954,4.02298850574713,6.89655172413793
Cote d'Ivoire,CIV,1977,38.1231671554252,33.7243401759531,15.8357771260997,4.69208211143695,7.62463343108504
Cote d'Ivoire,CIV,1978,35.427135678392,36.6834170854271,16.0804020100502,4.2713567839196,7.28643216080402
Cote d'Ivoire,CIV,1979,40.8219178082192,31.2328767123288,14.7945205479452,5.20547945205479,7.94520547945205
Cote d'Ivoire,CIV,1980,46.0176991150442,19.4690265486726,18.2890855457227,5.30973451327434,10.9144542772861
Cote d'Ivoire,CIV,1981,50.5016722408027,13.7123745819398,17.3913043478261,6.35451505016723,12.0401337792642
Cote d'Ivoire,CIV,1982,47.6351351351351,16.8918918918919,18.9189189189189,5.06756756756757,11.4864864864865
Cote d'Ivoire,CIV,1983,33.9572192513369,32.8877005347594,20.855614973262,3.47593582887701,8.55614973262032
Cote d'Ivoire,CIV,1984,35.3293413173653,44.9101796407186,5.98802395209581,3.59281437125748,9.88023952095809
Cote d'Ivoire,CIV,1985,39.0163934426229,32.7868852459016,13.1147540983607,3.9344262295082,11.1475409836066
Cote d'Ivoire,CIV,1986,37.3376623376623,33.1168831168831,12.987012987013,3.8961038961039,12.6623376623377
Cote d'Ivoire,CIV,1987,35.7377049180328,32.7868852459016,13.4426229508197,4.91803278688525,13.1147540983607
Cote d'Ivoire,CIV,1988,35.9477124183007,29.4117647058823,14.0522875816993,4.90196078431372,15.359477124183
Cote d'Ivoire,CIV,1989,42.320819112628,23.2081911262799,13.9931740614334,5.11945392491467,15.358361774744
Cote d'Ivoire,CIV,1990,44.0740740740741,22.2222222222222,14.8148148148148,4.81481481481481,14.8148148148148
Cote d'Ivoire,CIV,1991,42.2939068100358,22.5806451612903,15.0537634408602,5.01792114695341,15.0537634408602
Cote d'Ivoire,CIV,1992,41.1552346570397,24.9097472924188,15.1624548736462,4.69314079422383,14.4404332129964
Cote d'Ivoire,CIV,1993,37.1621621621622,30.7432432432432,14.527027027027,4.72972972972973,12.8378378378378
Cote d'Ivoire,CIV,1994,35.2750809061489,34.3042071197411,13.915857605178,4.53074433656958,12.2977346278317
Cote d'Ivoire,CIV,1995,37.7300613496933,31.2883435582822,13.8036809815951,4.9079754601227,12.2699386503068
Cote d'Ivoire,CIV,1996,32.2997416020672,38.5012919896641,13.4366925064599,3.87596899224806,11.8863049095607
Cote d'Ivoire,CIV,1997,28.8702928870293,44.5606694560669,12.7615062761506,3.76569037656904,10.2510460251046
Cote d'Ivoire,CIV,1998,25.0517598343685,51.1387163561077,10.5590062111801,2.89855072463768,10.351966873706
Cote d'Ivoire,CIV,1999,21.2257100149477,37.3692077727952,11.3602391629297,21.52466367713,8.37070254110613
Cote d'Ivoire,CIV,2000,20.3791469194313,37.4407582938389,11.6903633491311,21.4849921011058,9.00473933649289
Cote d'Ivoire,CIV,2001,20.1277955271566,39.297124600639,11.6613418530351,20.4472843450479,8.30670926517572
Cote d'Ivoire,CIV,2002,22.1003134796238,41.3793103448276,10.6583072100313,16.7711598746081,9.09090909090909
Cote d'Ivoire,CIV,2003,20.1941747572816,42.3300970873786,10.0970873786408,16.8932038834951,10.2912621359223
Cote d'Ivoire,CIV,2004,21.0332103321033,42.9889298892989,9.96309963099631,15.1291512915129,10.7011070110701
Cote d'Ivoire,CIV,2005,20.9982788296041,53.8726333907057,6.54044750430293,8.60585197934596,9.98278829604131
Cote d'Ivoire,CIV,2006,22.7353463587922,41.563055062167,9.41385435168739,15.2753108348135,10.8348134991119
Cote d'Ivoire,CIV,2007,23.2432432432432,44.1441441441441,7.38738738738739,16.036036036036,9.00900900900901
Cote d'Ivoire,CIV,2008,24.5283018867925,44.6540880503145,8.80503144654088,10.5345911949686,11.3207547169811
Cote d'Ivoire,CIV,2009,26.6891891891892,42.5675675675676,17.9054054054054,3.20945945945946,9.7972972972973
Cote d'Ivoire,CIV,2010,24.1545893719807,46.8599033816425,15.6199677938808,3.05958132045089,10.3059581320451
Cote d'Ivoire,CIV,2011,26.1092150170648,47.7815699658703,15.358361774744,3.24232081911263,7.67918088737201
Cote d'Ivoire,CIV,2012,30.2030456852792,46.1928934010152,12.6903553299492,3.55329949238579,7.36040609137056
Cote d'Ivoire,CIV,2013,30.4398148148148,41.7824074074074,15.0462962962963,3.58796296296296,9.25925925925926
Cote d'Ivoire,CIV,2014,31.1229946524064,42.0320855614973,14.8663101604278,3.52941176470588,8.55614973262032
Croatia,HRV,1990,17.5196850393701,38.8287401574803,26.1318897637795,6.34842519685039,11.1712598425197
Croatia,HRV,1991,19.4938440492476,38.1668946648427,23.1190150478796,4.99316005471956,14.2270861833105
Croatia,HRV,1992,19.5190947666195,43.7057991513437,20.5091937765205,4.52616690240452,11.7397454031117
Croatia,HRV,1993,19.6356275303644,44.9392712550607,18.4885290148448,4.25101214574899,12.6180836707152
Croatia,HRV,1994,22.0157255182273,38.8134381701215,20.5861329521086,4.64617583988563,13.867047891351
Croatia,HRV,1995,22.1244925575102,41.1366711772666,17.8619756427605,3.99188092016238,14.9526387009472
Croatia,HRV,1996,23.6860068259386,40.4778156996587,17.2013651877133,3.61774744027304,15.0853242320819
Croatia,HRV,1997,23.9852398523985,38.929889298893,18.019680196802,3.690036900369,15.3751537515375
Croatia,HRV,1998,23.0419977298524,42.11123723042,16.6288308740068,3.68898978433598,14.472190692395
Croatia,HRV,1999,24.6835443037975,39.0103567318757,15.9953970080552,4.8331415420023,15.5350978135788
Croatia,HRV,2000,25.7449344457688,36.8295589988081,17.222884386174,5.18474374255066,15.0178784266985
Croatia,HRV,2001,24.6760563380282,37.7464788732394,17.2957746478873,4.56338028169014,15.7183098591549
Croatia,HRV,2002,24.8275862068965,39.893899204244,15.6498673740053,3.97877984084881,15.5968169761273
Croatia,HRV,2003,25.2229930624381,40.5847373637265,14.816650148662,3.71655104063429,15.6590683845391
Croatia,HRV,2004,26.7857142857143,36.3265306122449,17.3979591836735,3.57142857142857,15.969387755102
Croatia,HRV,2005,27.2727272727273,35.7106981416374,17.6795580110497,3.56604721245605,15.7709693621296
Croatia,HRV,2006,28.943415122684,34.6019028542814,18.3274912368553,3.65548322483726,14.471707561342
Croatia,HRV,2007,28.9349670122526,37.8887841658812,17.5777568331762,3.34590009425071,12.2525918944392
Croatia,HRV,2008,30.0099206349206,34.4246031746032,18.75,3.76984126984127,13.0952380952381
Croatia,HRV,2009,31.7418677859391,34.1552990556139,16.0545645330535,3.88247639034627,14.1657922350472
Croatia,HRV,2010,31.9078947368421,33.0592105263158,15.7894736842105,3.94736842105263,15.2412280701754
Croatia,HRV,2011,31.8105849582173,35.2089136490251,14.874651810585,4.06685236768802,14.0389972144847
Croatia,HRV,2012,33.5770871419866,34.3692870201097,14.1377209018891,4.08287629494211,13.8330286410725
Croatia,HRV,2013,35.1572327044025,32.8301886792453,14.4654088050314,4.08805031446541,13.3962264150943
Croatia,HRV,2014,36.5918097754293,31.7701453104359,14.9273447820343,4.35931307793923,12.3513870541612
Cuba,CUB,1971,19.9423354156655,21.7683805862566,43.3445458913984,7.68861124459395,7.20807304180682
Cuba,CUB,1972,19.9703410776075,23.8260009886307,39.7429560059318,8.60108749382106,7.8596144340089
Cuba,CUB,1973,20.3225806451613,26.1290322580645,36.6359447004608,8.98617511520738,7.88018433179723
Cuba,CUB,1974,18.343949044586,24.5859872611465,40.4670912951168,8.53503184713376,8.1104033970276
Cuba,CUB,1975,18.8999172870141,27.2539288668321,35.8974358974359,10.4631927212572,7.48552522746071
Cuba,CUB,1976,18.225228810187,28.6112216474333,36.3310783923597,9.31157978511739,7.48109828889773
Cuba,CUB,1977,17.3707210487982,28.6598689002185,38.4195193008012,8.73998543335761,6.84632192279679
Cuba,CUB,1978,16.9023569023569,29.0909090909091,39.1919191919192,8.24915824915825,6.56565656565657
Cuba,CUB,1979,17.8234501347709,30.256064690027,35.1078167115903,10.0404312668464,6.73854447439353
Cuba,CUB,1980,17.3884514435696,31.7257217847769,34.5800524934383,9.61286089238845,6.69291338582677
Cuba,CUB,1981,18.2746131050379,31.1162331247942,36.5821534408956,7.27691801119526,6.75008231807705
Cuba,CUB,1982,17.3713536545395,33.3661094723042,34.6443788921665,7.70239265814487,6.91576532284497
Cuba,CUB,1983,16.0891834890027,30.3103344380838,40.4639951792709,6.59837300391684,6.53811388972582
Cuba,CUB,1984,16.3442102223506,29.1077100779671,40.3118683222639,7.65232457406873,6.55501010684378
Cuba,CUB,1985,16.9723344731116,32.8877836493628,34.8150450730494,8.08206403481505,7.18060304631644
Cuba,CUB,1986,17.1908396946565,34.9923664122137,31.969465648855,8.70229007633588,7.14503816793893
Cuba,CUB,1987,16.1607400982943,35.2124891587164,33.3333333333333,8.81757733448974,6.47586007516623
Cuba,CUB,1988,16.0503971514654,35.4971240755957,31.9638455217749,10.0794302930704,6.3818132018625
Cuba,CUB,1989,15.0503444621092,35.4795972443031,32.7239003709592,10.5458399576047,6.20031796502385
Cuba,CUB,1990,14.8680351906158,37.683284457478,31.58357771261,9.14956011730205,6.74486803519062
Cuba,CUB,1991,14.0112994350282,41.6572504708098,27.683615819209,8.36158192090395,8.28625235404897
Cuba,CUB,1992,12.246820536976,42.769665567593,28.4974093264249,8.94959962317475,7.53650494583137
Cuba,CUB,1993,9.93377483443709,46.9689251146205,28.9862455425369,8.30361691288843,5.75649516046867
Cuba,CUB,1994,8.94039735099338,49.3850520340587,28.2876064333018,8.51466414380322,4.87228003784295
Cuba,CUB,1995,8.77896613190731,49.0641711229947,29.5008912655971,8.11051693404634,4.54545454545455
Cuba,CUB,1996,9.01639344262295,47.3770491803279,29.9180327868852,9.54918032786885,4.13934426229508
Cuba,CUB,1997,10.4206138688897,41.3414172034862,35.3921940128837,9.43539219401288,3.41038272072755
Cuba,CUB,1998,9.55854126679463,41.3819577735125,37.8886756238004,8.13819577735125,3.03262955854127
Cuba,CUB,1999,8.73930829304574,38.4157679434734,41.6511714391967,7.92116028263295,3.30978058757903
